t_stamp,TT101
01/12/2025,62.90000153
01/12/2025,62.09999847
01/12/2025,61.79999924
01/12/2025,54.79999924
01/12/2025,49.59999847
01/12/2025,47.59999847
01/12/2025,46.09999847
01/12/2025,42.90000153
01/12/2025,42.29999924
01/12/2025,42.5
01/12/2025,42.90000153
01/12/2025,43.20000076
01/12/2025,43.29999924
01/12/2025,43.40000153
01/12/2025,43.40000153
01/12/2025,43.79999924
01/12/2025,45.40000153
01/12/2025,46.59999847
01/12/2025,47.59999847
01/12/2025,48.29999924
01/12/2025,48.90000153
01/12/2025,48.59999847
01/12/2025,47.29999924
01/12/2025,45.90000153
01/12/2025,44.59999847
01/12/2025,43.5
01/12/2025,42.59999847
01/12/2025,41.90000153
01/12/2025,41.29999924
01/12/2025,40.79999924
01/12/2025,40.59999847
01/12/2025,40.59999847
01/12/2025,40.70000076
01/12/2025,40.70000076
01/12/2025,40.79999924
01/12/2025,40.59999847
01/12/2025,40.5
01/12/2025,40.29999924
01/12/2025,39.90000153
01/12/2025,39.29999924
01/12/2025,38.79999924
01/12/2025,38.20000076
01/12/2025,37.59999847
01/12/2025,37.09999847
01/12/2025,36.59999847
01/12/2025,36.20000076
01/12/2025,35.79999924
01/12/2025,30.70000076
