Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Mass (+) [kg]	A Mass (-) [kg]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
3222	11/22/2025 9:28:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	18	8	8	29	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3223	11/22/2025 9:28:36 AM		4.69199991226196	909.082067012787	6779.24370851866	∞	538.112976074219	145	146	30	104.300003051758	59	238.957196474075	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3224	11/22/2025 9:28:46 AM		4.47300004959106	866.533380746841	6781.90667666248	∞	520.932983398438	145	146	30	104.300003051758	91	227.803847193718	15	8	7	26	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3225	11/22/2025 9:28:56 AM		4.60599994659424	892.385369539261	6784.38269352666	∞	540.739013671875	145	146	30	104.300003051758	75	234.577336907387	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3226	11/22/2025 9:29:06 AM		4.46700000762939	865.406638383865	6786.59336255989	∞	526.515991210938	145	146	30	104.300003051758	67	227.498263120651	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3227	11/22/2025 9:29:16 AM		NaN	NaN	∞	∞	541.27099609375	145	146	30	104.300003051758	66	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3228	11/22/2025 9:29:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	9	8	21	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3229	11/22/2025 9:29:36 AM		NaN	NaN	∞	∞	544.502990722656	145	146	31	102.809997558594	52	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3230	11/22/2025 9:29:46 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3231	11/22/2025 9:29:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3232	11/22/2025 9:30:06 AM		4.45300006866455	862.77067065239	6801.31936519348	∞	540.357971191406	145	146	30	104.300003051758	44	226.785251498222	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3233	11/22/2025 9:30:16 AM		4.39699983596802	851.767605543137	6803.55526648217	∞	540.659973144531	145	146	30	104.300003051758	34	223.933258652687	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3234	11/22/2025 9:30:26 AM		4.28800010681152	830.63839673996	6805.78528131299	∞	524.914001464844	145	146	30	104.300003051758	75	218.38203817606	17	8	9	31	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3235	11/22/2025 9:30:36 AM		4.17500019073486	808.920174837112	6808.21657452487	∞	521.390991210938	145	146	31	102.809997558594	68	212.627103924751	15	7	8	37	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3236	11/22/2025 9:30:46 AM		4.15399980545044	804.789036512375	6808.32970192784	∞	519.619018554688	145	146	31	102.809997558594	68	211.557599902153	13	7	9	31	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3237	11/22/2025 9:30:56 AM		4.19399976730347	812.598234415054	6812.51713533455	∞	517.497009277344	145	146	31	102.809997558594	81	213.594737648964	14	6	11	44	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3238	11/22/2025 9:31:06 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	14	7	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3239	11/22/2025 9:31:16 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	15	8	10	33	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3240	11/22/2025 9:31:26 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	15	8	12	36	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3241	11/22/2025 9:31:36 AM		NaN	NaN	∞	∞	∞	145	147	31	102.809997558594	0	NaN	14	8	11	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3242	11/22/2025 9:31:46 AM		NaN	NaN	∞	∞	526.950988769531	145	146	30	104.300003051758	16	NaN	8	8	11	24	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3243	11/22/2025 9:31:56 AM		NaN	NaN	∞	∞	524.306030273438	145	146	30	104.300003051758	41	NaN	11	8	10	25	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3244	11/22/2025 9:32:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	7	8	10	27	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3245	11/22/2025 9:32:16 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	13	7	11	31	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3246	11/22/2025 9:32:26 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	15	7	10	37	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3247	11/22/2025 9:32:36 AM		NaN	NaN	∞	∞	523	145	146	31	102.809997558594	49	NaN	11	7	11	30	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3248	11/22/2025 9:32:46 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	12	7	13	25	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3249	11/22/2025 9:32:56 AM		NaN	NaN	∞	∞	525.754028320312	145	146	31	102.809997558594	26	NaN	12	7	12	31	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3250	11/22/2025 9:33:06 AM		NaN	NaN	∞	∞	524.515014648438	145	146	31	102.809997558594	30	NaN	13	7	11	31	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3251	11/22/2025 9:33:16 AM		NaN	NaN	∞	∞	527.447998046875	145	146	30	104.300003051758	23	NaN	15	7	9	33	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3252	11/22/2025 9:33:26 AM		NaN	NaN	∞	∞	532.505004882812	145	146	30	104.300003051758	22	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3253	11/22/2025 9:33:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	11	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3254	11/22/2025 9:33:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	12	8	6	35	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3255	11/22/2025 9:33:56 AM		NaN	NaN	∞	∞	521.306030273438	145	146	30	104.300003051758	16	NaN	14	9	7	28	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3256	11/22/2025 9:34:06 AM		NaN	NaN	∞	∞	530.81201171875	145	146	30	104.300003051758	4	NaN	16	8	8	31	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3257	11/22/2025 9:34:16 AM		4.15700006484985	805.281865596771	6858.07209715006	∞	524.049987792969	145	146	30	104.300003051758	60	211.710378527641	13	8	8	24	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3258	11/22/2025 9:34:26 AM		NaN	NaN	∞	∞	518.726013183594	145	146	30	104.300003051758	46	NaN	18	8	9	28	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3259	11/22/2025 9:34:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	17	7	10	25	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3260	11/22/2025 9:34:46 AM		4.04099988937378	782.775986194611	6862.02104137597	∞	524.927001953125	145	146	30	104.300003051758	9	205.802665650845	21	7	8	27	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3261	11/22/2025 9:34:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	15	8	8	25	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3262	11/22/2025 9:35:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	17	8	9	32	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3263	11/22/2025 9:35:16 AM		NaN	NaN	∞	∞	521.392028808594	145	146	30	104.300003051758	69	NaN	12	8	9	28	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3264	11/22/2025 9:35:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	8	8	19	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3265	11/22/2025 9:35:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	15	8	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3266	11/22/2025 9:35:46 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	0	NaN	14	8	7	30	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3267	11/22/2025 9:35:56 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	0	NaN	16	8	8	26	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3268	11/22/2025 9:36:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	17	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3269	11/22/2025 9:36:16 AM		NaN	NaN	∞	∞	520.711975097656	145	146	30	104.300003051758	37	NaN	12	7	8	32	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3270	11/22/2025 9:36:26 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	0	NaN	12	7	8	30	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3271	11/22/2025 9:36:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	7	34	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3272	11/22/2025 9:36:46 AM		NaN	NaN	∞	∞	525.840026855469	145	147	30	104.300003051758	4	NaN	13	8	8	27	3	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3273	11/22/2025 9:36:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	12	8	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3274	11/22/2025 9:37:06 AM		NaN	NaN	∞	∞	520.015014648438	145	146	30	104.300003051758	64	NaN	13	8	8	14	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3275	11/22/2025 9:37:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	12	7	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3276	11/22/2025 9:37:26 AM		NaN	NaN	∞	∞	523.638977050781	145	146	30	104.300003051758	53	NaN	12	8	8	22	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3277	11/22/2025 9:37:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	9	7	23	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3278	11/22/2025 9:37:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	9	7	30	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3279	11/22/2025 9:37:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	5	37	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3280	11/22/2025 9:38:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	9	6	32	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3281	11/22/2025 9:38:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	9	6	24	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3282	11/22/2025 9:38:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	6	19	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3283	11/22/2025 9:38:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	7	30	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3284	11/22/2025 9:38:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	6	25	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3285	11/22/2025 9:38:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	6	36	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3286	11/22/2025 9:39:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	9	7	24	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3287	11/22/2025 9:39:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	9	6	23	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3288	11/22/2025 9:39:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	9	5	23	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3289	11/22/2025 9:39:36 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	0	NaN	13	9	6	18	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3290	11/22/2025 9:39:46 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	0	NaN	13	8	7	27	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3291	11/22/2025 9:39:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	7	24	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3292	11/22/2025 9:40:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	7	34	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3293	11/22/2025 9:40:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	12	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3294	11/22/2025 9:40:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	12	8	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3295	11/22/2025 9:40:36 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	48	NaN	12	7	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3296	11/22/2025 9:40:46 AM		NaN	NaN	∞	∞	∞	145	147	31	102.809997558594	48	NaN	12	8	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3297	11/22/2025 9:40:56 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	48	NaN	12	8	11	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3298	11/22/2025 9:41:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	12	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3299	11/22/2025 9:41:16 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	48	NaN	12	7	11	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3300	11/22/2025 9:41:26 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	48	NaN	12	8	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3301	11/22/2025 9:41:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	12	8	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3302	11/22/2025 9:41:46 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	48	NaN	12	8	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3303	11/22/2025 9:41:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	12	8	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3304	11/22/2025 9:42:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	12	8	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3305	11/22/2025 9:42:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	12	8	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3306	11/22/2025 9:42:26 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	48	NaN	12	8	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3307	11/22/2025 9:42:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	12	8	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3308	11/22/2025 9:42:46 AM		4.38700008392334	849.897998571396	6901.0499456352	∞	514.25	145	146	30	104.300003051758	83	223.423974215984	15	7	9	24	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3309	11/22/2025 9:42:56 AM		NaN	NaN	∞	∞	514.447021484375	145	146	30	104.300003051758	80	NaN	14	7	9	26	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3310	11/22/2025 9:43:06 AM		NaN	NaN	∞	∞	544.507995605469	145	146	30	104.300003051758	32	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3311	11/22/2025 9:43:16 AM		4.62599992752075	896.227741241455	6908.20607866854	∞	544.5009765625	145	146	30	104.300003051758	39	235.595905780792	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3312	11/22/2025 9:43:26 AM		4.6560001373291	902.023136615753	6910.83329026909	∞	544.487976074219	145	146	30	104.300003051758	37	237.123772501945	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3313	11/22/2025 9:43:36 AM		NaN	NaN	∞	∞	515.302978515625	145	146	30	104.300003051758	79	NaN	14	7	9	36	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3314	11/22/2025 9:43:46 AM		4.38500022888184	849.447923898697	6915.58456717195	∞	515.344970703125	145	146	30	104.300003051758	80	223.322117328644	14	7	9	42	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3315	11/22/2025 9:43:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	76	NaN	14	8	9	34	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3316	11/22/2025 9:44:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	76	NaN	14	7	10	31	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3317	11/22/2025 9:44:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	76	NaN	14	8	9	32	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3318	11/22/2025 9:44:26 AM		NaN	NaN	∞	∞	515.156005859375	145	146	30	104.300003051758	48	NaN	14	8	9	18	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3319	11/22/2025 9:44:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3320	11/22/2025 9:44:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	8	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3321	11/22/2025 9:44:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	8	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3322	11/22/2025 9:45:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3323	11/22/2025 9:45:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	8	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3324	11/22/2025 9:45:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	7	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3325	11/22/2025 9:45:36 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	14	7	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3326	11/22/2025 9:45:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	7	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3327	11/22/2025 9:45:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	8	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3328	11/22/2025 9:46:06 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	14	7	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3329	11/22/2025 9:46:16 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	14	7	9	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3330	11/22/2025 9:46:26 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	14	8	10	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3331	11/22/2025 9:46:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	9	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3332	11/22/2025 9:46:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	9	6	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3333	11/22/2025 9:46:56 AM		4.46000003814697	863.976001739502	6917.48102966459	∞	529.106994628906	145	146	30	104.300003051758	47	227.141770720482	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3334	11/22/2025 9:47:06 AM		NaN	NaN	∞	∞	542.546020507812	145	146	31	102.809997558594	59	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3335	11/22/2025 9:47:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	47	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3336	11/22/2025 9:47:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	46	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3337	11/22/2025 9:47:36 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	20	8	6	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3338	11/22/2025 9:47:46 AM		NaN	NaN	∞	∞	526.955993652344	145	146	31	102.809997558594	53	NaN	19	8	7	22	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3339	11/22/2025 9:47:56 AM		4.37900018692017	848.399984836578	6932.08634675803	∞	527.375	145	146	30	104.300003051758	52	223.016546666622	20	8	9	34	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3340	11/22/2025 9:48:06 AM		NaN	NaN	∞	∞	544.297973632812	145	146	31	102.809997558594	21	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3341	11/22/2025 9:48:16 AM		NaN	NaN	∞	∞	525.833984375	145	146	31	102.809997558594	58	NaN	20	7	10	26	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3342	11/22/2025 9:48:26 AM		NaN	NaN	∞	∞	513.635009765625	145	147	31	102.809997558594	82	NaN	14	7	8	30	3	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3343	11/22/2025 9:48:36 AM		NaN	NaN	∞	∞	526.218994140625	145	147	31	102.809997558594	68	NaN	19	8	11	25	3	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3344	11/22/2025 9:48:46 AM		NaN	NaN	∞	∞	544.963989257812	145	146	31	102.809997558594	26	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3345	11/22/2025 9:48:56 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	26	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3346	11/22/2025 9:49:06 AM		NaN	NaN	∞	∞	525.622985839844	145	146	30	104.300003051758	57	NaN	18	8	8	20	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3347	11/22/2025 9:49:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	27	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3348	11/22/2025 9:49:26 AM		NaN	NaN	∞	∞	522.484985351562	145	146	30	104.300003051758	74	NaN	14	8	8	22	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3349	11/22/2025 9:49:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	80	NaN	14	8	8	20	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3350	11/22/2025 9:49:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	44	NaN	18	8	8	33	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3351	11/22/2025 9:49:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3352	11/22/2025 9:50:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	20	8	8	20	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3353	11/22/2025 9:50:16 AM		NaN	NaN	∞	∞	518.304992675781	145	146	30	104.300003051758	33	NaN	18	8	8	29	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3354	11/22/2025 9:50:26 AM		NaN	NaN	∞	∞	518.682983398438	145	146	30	104.300003051758	44	NaN	16	8	8	28	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3355	11/22/2025 9:50:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	1	NaN	15	8	7	13	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3356	11/22/2025 9:50:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	15	7	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3357	11/22/2025 9:50:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	16	8	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
